id,trial,condition,condition_char,trial_condition,stimulus,stimulus_char,response,response_char,category,category_char,correct
1,140,2,transfer,99,15,15T,0,A,NA,NA,NA
1,141,2,transfer,99,3,3B,0,A,NA,NA,NA
1,142,2,transfer,99,11,11A,1,B,NA,NA,NA
1,143,2,transfer,99,2,2T,1,B,NA,NA,NA
1,144,2,transfer,99,14,14B,1,B,NA,NA,NA
1,145,1,learn,100,6,6A,0,A,0,A,1
1,146,1,learn,101,1,1A,0,A,0,A,1
1,147,1,learn,102,16,16A,0,A,0,A,1
1,148,1,learn,103,4,4B,1,B,1,B,1
1,149,1,learn,104,3,3B,1,B,1,B,1
1,150,1,learn,105,14,14B,1,B,1,B,1
1,151,1,learn,106,13,13B,0,A,1,B,0
1,152,1,learn,107,11,11A,1,B,0,A,0
1,153,1,learn,108,3,3B,1,B,1,B,1
1,154,1,learn,109,6,6A,1,B,0,A,0
1,155,1,learn,110,13,13B,0,A,1,B,0
1,156,1,learn,111,14,14B,1,B,1,B,1
1,157,1,learn,112,4,4B,1,B,1,B,1
1,158,1,learn,113,16,16A,1,B,0,A,0
1,159,1,learn,114,1,1A,1,B,0,A,0
1,160,1,learn,115,11,11A,1,B,0,A,0
1,161,1,learn,116,4,4B,0,A,1,B,0
1,162,1,learn,117,11,11A,0,A,0,A,1
1,163,1,learn,118,1,1A,0,A,0,A,1
1,164,1,learn,119,6,6A,1,B,0,A,0
1,165,1,learn,120,3,3B,0,A,1,B,0
1,166,1,learn,121,16,16A,0,A,0,A,1
1,167,1,learn,122,13,13B,1,B,1,B,1
1,168,1,learn,123,14,14B,1,B,1,B,1
1,169,1,learn,124,14,14B,1,B,1,B,1
1,170,1,learn,125,16,16A,0,A,0,A,1
1,171,1,learn,126,11,11A,1,B,0,A,0
1,172,1,learn,127,3,3B,1,B,1,B,1
1,173,1,learn,128,6,6A,0,A,0,A,1
1,174,1,learn,129,13,13B,0,A,1,B,0
1,175,1,learn,130,4,4B,0,A,1,B,0
1,176,1,learn,131,1,1A,1,B,0,A,0
1,177,2,transfer,132,9,9T,0,A,NA,NA,NA
1,178,2,transfer,132,5,5T,0,A,NA,NA,NA
1,179,2,transfer,132,11,11A,1,B,NA,NA,NA
1,180,2,transfer,132,3,3B,0,A,NA,NA,NA
1,181,2,transfer,132,13,13B,1,B,NA,NA,NA
1,182,2,transfer,132,6,6A,1,B,NA,NA,NA
1,183,2,transfer,132,4,4B,0,A,NA,NA,NA
1,184,2,transfer,132,1,1A,1,B,NA,NA,NA
1,185,2,transfer,132,12,12T,0,A,NA,NA,NA
1,186,2,transfer,132,10,10T,0,A,NA,NA,NA
1,187,2,transfer,132,2,2T,0,A,NA,NA,NA
1,188,2,transfer,132,16,16A,0,A,NA,NA,NA
1,189,2,transfer,132,15,15T,0,A,NA,NA,NA
1,190,2,transfer,132,8,8T,0,A,NA,NA,NA
1,191,2,transfer,132,7,7T,1,B,NA,NA,NA
1,192,2,transfer,132,14,14B,1,B,NA,NA,NA
1,193,1,learn,133,11,11A,1,B,0,A,0
1,194,1,learn,134,3,3B,1,B,1,B,1
1,195,1,learn,135,16,16A,0,A,0,A,1
1,196,1,learn,136,6,6A,1,B,0,A,0
1,197,1,learn,137,14,14B,0,A,1,B,0
1,198,1,learn,138,4,4B,0,A,1,B,0
1,199,1,learn,139,13,13B,1,B,1,B,1
1,200,1,learn,140,1,1A,0,A,0,A,1
1,201,1,learn,141,11,11A,1,B,0,A,0
1,202,1,learn,142,1,1A,1,B,0,A,0
1,203,1,learn,143,13,13B,1,B,1,B,1
1,204,1,learn,144,4,4B,0,A,1,B,0
1,205,1,learn,145,14,14B,0,A,1,B,0
1,206,1,learn,146,6,6A,0,A,0,A,1
1,207,1,learn,147,3,3B,1,B,1,B,1
1,208,1,learn,148,16,16A,0,A,0,A,1
1,209,1,learn,149,13,13B,1,B,1,B,1
1,210,1,learn,150,11,11A,1,B,0,A,0
1,211,1,learn,151,3,3B,0,A,1,B,0
1,212,1,learn,152,6,6A,1,B,0,A,0
1,213,1,learn,153,14,14B,1,B,1,B,1
1,214,1,learn,154,16,16A,0,A,0,A,1
1,215,1,learn,155,4,4B,1,B,1,B,1
1,216,1,learn,156,1,1A,0,A,0,A,1
1,217,1,learn,157,16,16A,0,A,0,A,1
1,218,1,learn,158,4,4B,1,B,1,B,1
1,219,1,learn,159,6,6A,0,A,0,A,1
1,220,1,learn,160,13,13B,1,B,1,B,1
1,221,1,learn,161,1,1A,0,A,0,A,1
1,222,1,learn,162,11,11A,0,A,0,A,1
1,223,1,learn,163,3,3B,1,B,1,B,1
1,224,1,learn,164,14,14B,1,B,1,B,1
1,225,1,learn,165,4,4B,1,B,1,B,1
1,226,1,learn,166,3,3B,0,A,1,B,0
1,227,1,learn,167,6,6A,1,B,0,A,0
1,228,1,learn,168,14,14B,0,A,1,B,0
1,229,1,learn,169,1,1A,1,B,0,A,0
1,230,1,learn,170,16,16A,0,A,0,A,1
1,231,1,learn,171,13,13B,1,B,1,B,1
1,232,1,learn,172,11,11A,0,A,0,A,1
1,233,1,learn,173,16,16A,0,A,0,A,1
1,234,1,learn,174,4,4B,1,B,1,B,1
1,235,1,learn,175,11,11A,1,B,0,A,0
1,236,1,learn,176,14,14B,0,A,1,B,0
1,237,1,learn,177,3,3B,0,A,1,B,0
1,238,1,learn,178,1,1A,0,A,0,A,1
1,239,1,learn,179,6,6A,1,B,0,A,0
1,240,1,learn,180,13,13B,1,B,1,B,1
1,241,1,learn,181,1,1A,0,A,0,A,1
1,242,1,learn,182,3,3B,1,B,1,B,1
1,243,1,learn,183,16,16A,0,A,0,A,1
1,244,1,learn,184,13,13B,1,B,1,B,1
1,245,1,learn,185,4,4B,1,B,1,B,1
1,246,1,learn,186,11,11A,0,A,0,A,1
1,247,1,learn,187,14,14B,1,B,1,B,1
1,248,1,learn,188,6,6A,0,A,0,A,1
1,249,1,learn,189,3,3B,0,A,1,B,0
1,250,1,learn,190,16,16A,0,A,0,A,1
1,251,1,learn,191,14,14B,1,B,1,B,1
1,252,1,learn,192,6,6A,1,B,0,A,0
1,253,1,learn,193,13,13B,1,B,1,B,1
1,254,1,learn,194,1,1A,1,B,0,A,0
1,255,1,learn,195,11,11A,0,A,0,A,1
1,256,1,learn,196,4,4B,1,B,1,B,1
1,257,2,transfer,197,16,16A,0,A,NA,NA,NA
1,258,2,transfer,197,8,8T,0,A,NA,NA,NA
1,259,2,transfer,197,13,13B,1,B,NA,NA,NA
1,260,2,transfer,197,9,9T,0,A,NA,NA,NA
1,261,2,transfer,197,10,10T,1,B,NA,NA,NA
1,262,2,transfer,197,12,12T,0,A,NA,NA,NA
1,263,2,transfer,197,5,5T,1,B,NA,NA,NA
1,264,2,transfer,197,1,1A,1,B,NA,NA,NA
1,265,2,transfer,197,14,14B,0,A,NA,NA,NA
1,266,2,transfer,197,15,15T,1,B,NA,NA,NA
1,267,2,transfer,197,3,3B,0,A,NA,NA,NA
1,268,2,transfer,197,6,6A,1,B,NA,NA,NA
1,269,2,transfer,197,11,11A,0,A,NA,NA,NA
1,270,2,transfer,197,2,2T,1,B,NA,NA,NA
1,271,2,transfer,197,4,4B,1,B,NA,NA,NA
1,272,2,transfer,197,7,7T,0,A,NA,NA,NA
1,273,1,learn,198,14,14B,0,A,1,B,0
1,274,1,learn,199,11,11A,0,A,0,A,1
1,275,1,learn,200,13,13B,1,B,1,B,1
1,276,1,learn,201,6,6A,0,A,0,A,1
1,277,1,learn,202,3,3B,0,A,1,B,0
1,278,1,learn,203,16,16A,0,A,0,A,1
1,279,1,learn,204,4,4B,1,B,1,B,1
1,280,1,learn,205,1,1A,1,B,0,A,0
1,281,1,learn,206,1,1A,0,A,0,A,1
1,282,1,learn,207,4,4B,1,B,1,B,1
1,283,1,learn,208,11,11A,0,A,0,A,1
1,284,1,learn,209,6,6A,1,B,0,A,0
1,285,1,learn,210,14,14B,1,B,1,B,1
1,286,1,learn,211,3,3B,1,B,1,B,1
1,287,1,learn,212,13,13B,0,A,1,B,0
1,288,1,learn,213,16,16A,0,A,0,A,1
1,289,1,learn,214,14,14B,1,B,1,B,1
1,290,1,learn,215,11,11A,0,A,0,A,1
1,291,1,learn,216,6,6A,1,B,0,A,0
1,292,1,learn,217,4,4B,0,A,1,B,0
1,293,1,learn,218,16,16A,1,B,0,A,0
1,294,1,learn,219,13,13B,1,B,1,B,1
1,295,1,learn,220,3,3B,0,A,1,B,0
1,296,1,learn,221,1,1A,1,B,0,A,0
1,297,1,learn,222,13,13B,1,B,1,B,1
1,298,1,learn,223,16,16A,0,A,0,A,1
1,299,1,learn,224,14,14B,0,A,1,B,0
1,300,1,learn,225,3,3B,0,A,1,B,0
1,301,1,learn,226,11,11A,0,A,0,A,1
1,302,1,learn,227,1,1A,1,B,0,A,0
1,303,1,learn,228,6,6A,0,A,0,A,1
1,304,1,learn,229,4,4B,1,B,1,B,1
1,305,1,learn,230,16,16A,0,A,0,A,1
1,306,1,learn,231,4,4B,0,A,1,B,0
1,307,1,learn,232,3,3B,0,A,1,B,0
1,308,1,learn,233,6,6A,0,A,0,A,1
1,309,1,learn,234,14,14B,0,A,1,B,0
1,310,1,learn,235,1,1A,1,B,0,A,0
1,311,1,learn,236,11,11A,0,A,0,A,1
1,312,1,learn,237,13,13B,0,A,1,B,0
1,313,1,learn,238,6,6A,0,A,0,A,1
1,314,1,learn,239,3,3B,1,B,1,B,1
1,315,1,learn,240,11,11A,0,A,0,A,1
1,316,1,learn,241,1,1A,1,B,0,A,0
1,317,1,learn,242,13,13B,1,B,1,B,1
1,318,1,learn,243,16,16A,0,A,0,A,1
1,319,1,learn,244,4,4B,1,B,1,B,1
1,320,1,learn,245,14,14B,1,B,1,B,1
1,321,1,learn,246,16,16A,0,A,0,A,1
1,322,1,learn,247,3,3B,0,A,1,B,0
1,323,1,learn,248,11,11A,0,A,0,A,1
1,324,1,learn,249,14,14B,1,B,1,B,1
1,325,1,learn,250,4,4B,1,B,1,B,1
1,326,1,learn,251,6,6A,0,A,0,A,1
1,327,1,learn,252,13,13B,1,B,1,B,1
1,328,1,learn,253,1,1A,0,A,0,A,1
1,329,1,learn,254,3,3B,1,B,1,B,1
1,330,1,learn,255,6,6A,0,A,0,A,1
1,331,1,learn,256,1,1A,0,A,0,A,1
1,332,1,learn,257,13,13B,0,A,1,B,0
1,333,1,learn,258,16,16A,0,A,0,A,1
1,334,1,learn,259,11,11A,1,B,0,A,0
1,335,1,learn,260,14,14B,1,B,1,B,1
1,336,1,learn,261,4,4B,1,B,1,B,1
1,337,2,transfer,262,1,1A,0,A,NA,NA,NA
1,338,2,transfer,262,7,7T,1,B,NA,NA,NA
1,339,2,transfer,262,14,14B,0,A,NA,NA,NA
1,340,2,transfer,262,16,16A,1,B,NA,NA,NA
1,341,2,transfer,262,3,3B,1,B,NA,NA,NA
1,342,2,transfer,262,9,9T,1,B,NA,NA,NA
1,343,2,transfer,262,6,6A,1,B,NA,NA,NA
1,344,2,transfer,262,5,5T,1,B,NA,NA,NA
1,345,2,transfer,262,11,11A,1,B,NA,NA,NA
1,346,2,transfer,262,13,13B,1,B,NA,NA,NA
1,347,2,transfer,262,10,10T,1,B,NA,NA,NA
1,348,2,transfer,262,8,8T,0,A,NA,NA,NA
1,349,2,transfer,262,12,12T,1,B,NA,NA,NA
1,350,2,transfer,262,2,2T,0,A,NA,NA,NA
1,351,2,transfer,262,15,15T,1,B,NA,NA,NA
1,352,2,transfer,262,4,4B,0,A,NA,NA,NA
1,353,1,learn,263,3,3B,1,B,1,B,1
1,354,1,learn,264,6,6A,0,A,0,A,1
1,355,1,learn,265,13,13B,1,B,1,B,1
1,356,1,learn,266,1,1A,1,B,0,A,0
1,357,1,learn,267,11,11A,0,A,0,A,1
1,358,1,learn,268,16,16A,0,A,0,A,1
1,359,1,learn,269,4,4B,1,B,1,B,1
1,360,1,learn,270,14,14B,0,A,1,B,0
1,361,1,learn,271,4,4B,0,A,1,B,0
1,362,1,learn,272,13,13B,0,A,1,B,0
1,363,1,learn,273,14,14B,1,B,1,B,1
1,364,1,learn,274,11,11A,0,A,0,A,1
1,365,1,learn,275,3,3B,0,A,1,B,0
1,366,1,learn,276,6,6A,0,A,0,A,1
1,367,1,learn,277,16,16A,0,A,0,A,1
1,368,1,learn,278,1,1A,1,B,0,A,0
1,369,1,learn,279,6,6A,1,B,0,A,0
1,370,1,learn,280,16,16A,1,B,0,A,0
1,371,1,learn,281,11,11A,1,B,0,A,0
1,372,1,learn,282,13,13B,1,B,1,B,1
1,373,1,learn,283,14,14B,1,B,1,B,1
1,374,1,learn,284,4,4B,0,A,1,B,0
1,375,1,learn,285,1,1A,1,B,0,A,0
1,376,1,learn,286,3,3B,0,A,1,B,0
1,377,1,learn,287,4,4B,0,A,1,B,0
1,378,1,learn,288,11,11A,1,B,0,A,0
1,379,1,learn,289,3,3B,1,B,1,B,1
1,380,1,learn,290,14,14B,1,B,1,B,1
1,381,1,learn,291,16,16A,0,A,0,A,1
1,382,1,learn,292,1,1A,1,B,0,A,0
1,383,1,learn,293,6,6A,1,B,0,A,0
1,384,1,learn,294,13,13B,0,A,1,B,0
1,385,1,learn,295,6,6A,0,A,0,A,1
1,386,1,learn,296,13,13B,0,A,1,B,0
1,387,1,learn,297,3,3B,0,A,1,B,0
1,388,1,learn,298,16,16A,0,A,0,A,1
1,389,1,learn,299,4,4B,0,A,1,B,0
1,390,1,learn,300,11,11A,0,A,0,A,1
1,391,1,learn,301,1,1A,1,B,0,A,0
1,392,1,learn,302,14,14B,1,B,1,B,1
1,393,1,learn,303,4,4B,1,B,1,B,1
1,394,1,learn,304,1,1A,1,B,0,A,0
1,395,1,learn,305,3,3B,1,B,1,B,1
1,396,1,learn,306,11,11A,0,A,0,A,1
1,397,1,learn,307,14,14B,1,B,1,B,1
1,398,1,learn,308,16,16A,0,A,0,A,1
1,399,1,learn,309,13,13B,0,A,1,B,0
1,400,1,learn,310,6,6A,0,A,0,A,1
1,401,1,learn,311,14,14B,0,A,1,B,0
1,402,1,learn,312,13,13B,0,A,1,B,0
1,403,1,learn,313,11,11A,1,B,0,A,0
1,404,1,learn,314,1,1A,0,A,0,A,1
1,405,1,learn,315,3,3B,0,A,1,B,0
1,406,1,learn,316,16,16A,0,A,0,A,1
1,407,1,learn,317,4,4B,0,A,1,B,0
1,408,1,learn,318,6,6A,1,B,0,A,0
1,409,1,learn,319,13,13B,0,A,1,B,0
1,410,1,learn,320,4,4B,1,B,1,B,1
1,411,1,learn,321,16,16A,0,A,0,A,1
1,412,1,learn,322,3,3B,0,A,1,B,0
1,413,1,learn,323,14,14B,0,A,1,B,0
1,414,1,learn,324,1,1A,0,A,0,A,1
1,415,1,learn,325,11,11A,1,B,0,A,0
1,416,1,learn,326,6,6A,1,B,0,A,0
1,417,2,transfer,327,2,2T,0,A,NA,NA,NA
1,418,2,transfer,327,11,11A,0,A,NA,NA,NA
1,419,2,transfer,327,14,14B,1,B,NA,NA,NA
1,420,2,transfer,327,12,12T,0,A,NA,NA,NA
1,421,2,transfer,327,6,6A,0,A,NA,NA,NA
1,422,2,transfer,327,8,8T,1,B,NA,NA,NA
1,423,2,transfer,327,4,4B,1,B,NA,NA,NA
1,424,2,transfer,327,7,7T,0,A,NA,NA,NA
1,425,2,transfer,327,15,15T,1,B,NA,NA,NA
1,426,2,transfer,327,5,5T,0,A,NA,NA,NA
1,427,2,transfer,327,1,1A,1,B,NA,NA,NA
1,428,2,transfer,327,9,9T,0,A,NA,NA,NA
1,429,2,transfer,327,13,13B,0,A,NA,NA,NA
1,430,2,transfer,327,16,16A,1,B,NA,NA,NA
1,431,2,transfer,327,3,3B,0,A,NA,NA,NA
1,432,2,transfer,327,10,10T,0,A,NA,NA,NA
2,1,1,learn,1,16,16A,1,B,0,A,0
2,2,1,learn,2,14,14B,0,A,1,B,0
2,3,1,learn,3,6,6A,0,A,0,A,1
2,4,1,learn,4,13,13B,1,B,1,B,1
2,5,1,learn,5,1,1A,0,A,0,A,1
2,6,1,learn,6,11,11A,1,B,0,A,0
2,7,1,learn,7,3,3B,0,A,1,B,0
2,8,1,learn,8,4,4B,1,B,1,B,1
2,9,1,learn,9,13,13B,1,B,1,B,1
2,10,1,learn,10,4,4B,1,B,1,B,1
2,11,1,learn,11,14,14B,1,B,1,B,1
2,12,1,learn,12,3,3B,0,A,1,B,0
2,13,1,learn,13,16,16A,1,B,0,A,0
2,14,1,learn,14,1,1A,0,A,0,A,1
2,15,1,learn,15,6,6A,0,A,0,A,1
2,16,1,learn,16,11,11A,1,B,0,A,0
2,17,1,learn,17,13,13B,1,B,1,B,1
2,18,1,learn,18,6,6A,0,A,0,A,1
2,19,1,learn,19,11,11A,1,B,0,A,0
2,20,1,learn,20,16,16A,1,B,0,A,0
2,21,1,learn,21,1,1A,0,A,0,A,1
2,22,1,learn,22,3,3B,1,B,1,B,1
2,23,1,learn,23,14,14B,1,B,1,B,1
2,24,1,learn,24,4,4B,1,B,1,B,1
2,25,1,learn,25,3,3B,1,B,1,B,1
2,26,1,learn,26,14,14B,1,B,1,B,1
2,27,1,learn,27,6,6A,1,B,0,A,0
2,28,1,learn,28,16,16A,0,A,0,A,1
2,29,1,learn,29,13,13B,1,B,1,B,1
2,30,1,learn,30,4,4B,1,B,1,B,1
2,31,1,learn,31,1,1A,0,A,0,A,1
2,32,1,learn,32,11,11A,1,B,0,A,0
2,33,2,transfer,33,5,5T,1,B,NA,NA,NA
2,34,2,transfer,33,3,3B,1,B,NA,NA,NA
2,35,2,transfer,33,1,1A,1,B,NA,NA,NA
2,36,2,transfer,33,15,15T,0,A,NA,NA,NA
2,37,2,transfer,33,14,14B,1,B,NA,NA,NA
2,38,2,transfer,33,9,9T,1,B,NA,NA,NA
2,39,2,transfer,33,11,11A,0,A,NA,NA,NA
2,40,2,transfer,33,2,2T,1,B,NA,NA,NA
2,41,2,transfer,33,8,8T,1,B,NA,NA,NA
2,42,2,transfer,33,10,10T,1,B,NA,NA,NA
2,43,2,transfer,33,13,13B,1,B,NA,NA,NA
2,44,2,transfer,33,16,16A,0,A,NA,NA,NA
2,45,2,transfer,33,6,6A,1,B,NA,NA,NA
2,46,2,transfer,33,12,12T,0,A,NA,NA,NA
2,47,2,transfer,33,7,7T,1,B,NA,NA,NA
2,48,2,transfer,33,4,4B,1,B,NA,NA,NA
2,49,1,learn,34,6,6A,1,B,0,A,0
2,50,1,learn,35,1,1A,0,A,0,A,1
2,51,1,learn,36,13,13B,1,B,1,B,1
2,52,1,learn,37,4,4B,1,B,1,B,1
2,53,1,learn,38,16,16A,0,A,0,A,1
2,54,1,learn,39,3,3B,1,B,1,B,1
2,55,1,learn,40,14,14B,1,B,1,B,1
2,56,1,learn,41,11,11A,1,B,0,A,0
2,57,1,learn,42,13,13B,1,B,1,B,1
2,58,1,learn,43,14,14B,1,B,1,B,1
2,59,1,learn,44,6,6A,0,A,0,A,1
2,60,1,learn,45,11,11A,1,B,0,A,0
2,61,1,learn,46,4,4B,1,B,1,B,1
2,62,1,learn,47,1,1A,0,A,0,A,1
2,63,1,learn,48,16,16A,0,A,0,A,1
2,64,1,learn,49,3,3B,1,B,1,B,1
2,65,1,learn,50,1,1A,1,B,0,A,0
2,66,1,learn,51,11,11A,1,B,0,A,0
2,67,1,learn,52,14,14B,1,B,1,B,1
2,68,1,learn,53,16,16A,0,A,0,A,1
2,69,1,learn,54,3,3B,0,A,1,B,0
2,70,1,learn,55,4,4B,1,B,1,B,1
2,71,1,learn,56,13,13B,1,B,1,B,1
2,72,1,learn,57,6,6A,1,B,0,A,0
2,73,1,learn,58,13,13B,1,B,1,B,1
2,74,1,learn,59,14,14B,1,B,1,B,1
2,75,1,learn,60,11,11A,0,A,0,A,1
2,76,1,learn,61,6,6A,0,A,0,A,1
2,77,1,learn,62,4,4B,1,B,1,B,1
2,78,1,learn,63,16,16A,1,B,0,A,0
2,79,1,learn,64,1,1A,0,A,0,A,1
2,80,1,learn,65,3,3B,0,A,1,B,0
2,81,2,transfer,66,15,15T,1,B,NA,NA,NA
2,82,2,transfer,66,8,8T,0,A,NA,NA,NA
