id,trial,condition,condition_char,trial_condition,stimulus,stimulus_char,response,response_char,category,category_char,correct
5,48,2,transfer,33,6,6A,1,B,NA,NA,NA
5,49,1,learn,34,13,13B,0,A,1,B,0
5,50,1,learn,35,3,3B,0,A,1,B,0
5,51,1,learn,36,16,16A,0,A,0,A,1
5,52,1,learn,37,11,11A,1,B,0,A,0
5,53,1,learn,38,4,4B,1,B,1,B,1
5,54,1,learn,39,1,1A,1,B,0,A,0
5,55,1,learn,40,6,6A,0,A,0,A,1
5,56,1,learn,41,14,14B,0,A,1,B,0
5,57,1,learn,42,11,11A,1,B,0,A,0
5,58,1,learn,43,4,4B,0,A,1,B,0
5,59,1,learn,44,3,3B,0,A,1,B,0
5,60,1,learn,45,13,13B,0,A,1,B,0
5,61,1,learn,46,1,1A,1,B,0,A,0
5,62,1,learn,47,14,14B,0,A,1,B,0
5,63,1,learn,48,16,16A,0,A,0,A,1
5,64,1,learn,49,6,6A,1,B,0,A,0
5,65,1,learn,50,13,13B,0,A,1,B,0
5,66,1,learn,51,3,3B,0,A,1,B,0
5,67,1,learn,52,16,16A,0,A,0,A,1
5,68,1,learn,53,11,11A,0,A,0,A,1
5,69,1,learn,54,4,4B,0,A,1,B,0
5,70,1,learn,55,6,6A,1,B,0,A,0
5,71,1,learn,56,14,14B,0,A,1,B,0
5,72,1,learn,57,1,1A,1,B,0,A,0
5,73,1,learn,58,14,14B,0,A,1,B,0
5,74,1,learn,59,1,1A,0,A,0,A,1
5,75,1,learn,60,16,16A,1,B,0,A,0
5,76,1,learn,61,4,4B,0,A,1,B,0
5,77,1,learn,62,13,13B,1,B,1,B,1
5,78,1,learn,63,6,6A,1,B,0,A,0
5,79,1,learn,64,3,3B,0,A,1,B,0
5,80,1,learn,65,11,11A,1,B,0,A,0
5,81,2,transfer,66,7,7T,1,B,NA,NA,NA
5,82,2,transfer,66,14,14B,1,B,NA,NA,NA
5,83,2,transfer,66,6,6A,0,A,NA,NA,NA
5,84,2,transfer,66,5,5T,0,A,NA,NA,NA
5,85,2,transfer,66,12,12T,0,A,NA,NA,NA
5,86,2,transfer,66,10,10T,1,B,NA,NA,NA
5,87,2,transfer,66,3,3B,0,A,NA,NA,NA
5,88,2,transfer,66,8,8T,0,A,NA,NA,NA
5,89,2,transfer,66,15,15T,1,B,NA,NA,NA
5,90,2,transfer,66,16,16A,1,B,NA,NA,NA
5,91,2,transfer,66,9,9T,1,B,NA,NA,NA
5,92,2,transfer,66,1,1A,0,A,NA,NA,NA
5,93,2,transfer,66,11,11A,1,B,NA,NA,NA
5,94,2,transfer,66,13,13B,1,B,NA,NA,NA
5,95,2,transfer,66,4,4B,1,B,NA,NA,NA
5,96,2,transfer,66,2,2T,0,A,NA,NA,NA
5,97,1,learn,67,1,1A,0,A,0,A,1
5,98,1,learn,68,14,14B,0,A,1,B,0
5,99,1,learn,69,3,3B,1,B,1,B,1
5,100,1,learn,70,4,4B,1,B,1,B,1
5,101,1,learn,71,16,16A,0,A,0,A,1
5,102,1,learn,72,13,13B,1,B,1,B,1
5,103,1,learn,73,6,6A,1,B,0,A,0
5,104,1,learn,74,11,11A,0,A,0,A,1
5,105,1,learn,75,1,1A,1,B,0,A,0
5,106,1,learn,76,14,14B,1,B,1,B,1
5,107,1,learn,77,13,13B,1,B,1,B,1
5,108,1,learn,78,3,3B,0,A,1,B,0
5,109,1,learn,79,6,6A,0,A,0,A,1
5,110,1,learn,80,4,4B,0,A,1,B,0
5,111,1,learn,81,16,16A,1,B,0,A,0
5,112,1,learn,82,11,11A,0,A,0,A,1
5,113,1,learn,83,6,6A,1,B,0,A,0
5,114,1,learn,84,14,14B,0,A,1,B,0
5,115,1,learn,85,13,13B,1,B,1,B,1
5,116,1,learn,86,3,3B,1,B,1,B,1
5,117,1,learn,87,11,11A,1,B,0,A,0
5,118,1,learn,88,4,4B,1,B,1,B,1
5,119,1,learn,89,16,16A,0,A,0,A,1
5,120,1,learn,90,1,1A,0,A,0,A,1
5,121,1,learn,91,6,6A,1,B,0,A,0
5,122,1,learn,92,1,1A,1,B,0,A,0
5,123,1,learn,93,3,3B,0,A,1,B,0
5,124,1,learn,94,11,11A,1,B,0,A,0
5,125,1,learn,95,16,16A,0,A,0,A,1
5,126,1,learn,96,14,14B,0,A,1,B,0
5,127,1,learn,97,4,4B,1,B,1,B,1
5,128,1,learn,98,13,13B,1,B,1,B,1
5,129,2,transfer,99,12,12T,0,A,NA,NA,NA
5,130,2,transfer,99,4,4B,0,A,NA,NA,NA
5,131,2,transfer,99,13,13B,1,B,NA,NA,NA
5,132,2,transfer,99,2,2T,0,A,NA,NA,NA
5,133,2,transfer,99,3,3B,0,A,NA,NA,NA
5,134,2,transfer,99,1,1A,1,B,NA,NA,NA
5,135,2,transfer,99,14,14B,1,B,NA,NA,NA
5,136,2,transfer,99,16,16A,0,A,NA,NA,NA
5,137,2,transfer,99,11,11A,0,A,NA,NA,NA
5,138,2,transfer,99,8,8T,0,A,NA,NA,NA
5,139,2,transfer,99,5,5T,1,B,NA,NA,NA
5,140,2,transfer,99,6,6A,1,B,NA,NA,NA
5,141,2,transfer,99,15,15T,0,A,NA,NA,NA
5,142,2,transfer,99,7,7T,0,A,NA,NA,NA
5,143,2,transfer,99,10,10T,1,B,NA,NA,NA
5,144,2,transfer,99,9,9T,0,A,NA,NA,NA
5,145,1,learn,100,16,16A,0,A,0,A,1
5,146,1,learn,101,6,6A,1,B,0,A,0
5,147,1,learn,102,3,3B,0,A,1,B,0
5,148,1,learn,103,13,13B,1,B,1,B,1
5,149,1,learn,104,1,1A,0,A,0,A,1
5,150,1,learn,105,14,14B,0,A,1,B,0
5,151,1,learn,106,4,4B,1,B,1,B,1
5,152,1,learn,107,11,11A,0,A,0,A,1
5,153,1,learn,108,3,3B,0,A,1,B,0
5,154,1,learn,109,14,14B,0,A,1,B,0
5,155,1,learn,110,16,16A,0,A,0,A,1
5,156,1,learn,111,4,4B,0,A,1,B,0
5,157,1,learn,112,6,6A,1,B,0,A,0
5,158,1,learn,113,11,11A,1,B,0,A,0
5,159,1,learn,114,1,1A,0,A,0,A,1
5,160,1,learn,115,13,13B,0,A,1,B,0
5,161,1,learn,116,14,14B,1,B,1,B,1
5,162,1,learn,117,1,1A,1,B,0,A,0
5,163,1,learn,118,13,13B,0,A,1,B,0
5,164,1,learn,119,4,4B,1,B,1,B,1
5,165,1,learn,120,16,16A,1,B,0,A,0
5,166,1,learn,121,3,3B,1,B,1,B,1
5,167,1,learn,122,11,11A,0,A,0,A,1
5,168,1,learn,123,6,6A,1,B,0,A,0
5,169,1,learn,124,3,3B,1,B,1,B,1
5,170,1,learn,125,1,1A,1,B,0,A,0
5,171,1,learn,126,14,14B,0,A,1,B,0
5,172,1,learn,127,16,16A,1,B,0,A,0
5,173,1,learn,128,13,13B,1,B,1,B,1
5,174,1,learn,129,4,4B,1,B,1,B,1
5,175,1,learn,130,11,11A,1,B,0,A,0
5,176,1,learn,131,6,6A,0,A,0,A,1
5,177,2,transfer,132,9,9T,1,B,NA,NA,NA
5,178,2,transfer,132,5,5T,0,A,NA,NA,NA
5,179,2,transfer,132,15,15T,0,A,NA,NA,NA
5,180,2,transfer,132,6,6A,1,B,NA,NA,NA
5,181,2,transfer,132,2,2T,0,A,NA,NA,NA
5,182,2,transfer,132,8,8T,1,B,NA,NA,NA
5,183,2,transfer,132,1,1A,1,B,NA,NA,NA
5,184,2,transfer,132,13,13B,0,A,NA,NA,NA
5,185,2,transfer,132,4,4B,0,A,NA,NA,NA
5,186,2,transfer,132,3,3B,1,B,NA,NA,NA
5,187,2,transfer,132,12,12T,1,B,NA,NA,NA
5,188,2,transfer,132,14,14B,1,B,NA,NA,NA
5,189,2,transfer,132,16,16A,0,A,NA,NA,NA
5,190,2,transfer,132,7,7T,0,A,NA,NA,NA
5,191,2,transfer,132,10,10T,1,B,NA,NA,NA
5,192,2,transfer,132,11,11A,0,A,NA,NA,NA
5,193,1,learn,133,6,6A,1,B,0,A,0
5,194,1,learn,134,16,16A,1,B,0,A,0
5,195,1,learn,135,13,13B,0,A,1,B,0
5,196,1,learn,136,14,14B,1,B,1,B,1
5,197,1,learn,137,3,3B,0,A,1,B,0
5,198,1,learn,138,11,11A,0,A,0,A,1
5,199,1,learn,139,1,1A,0,A,0,A,1
5,200,1,learn,140,4,4B,1,B,1,B,1
5,201,1,learn,141,16,16A,1,B,0,A,0
5,202,1,learn,142,6,6A,0,A,0,A,1
5,203,1,learn,143,1,1A,1,B,0,A,0
5,204,1,learn,144,13,13B,1,B,1,B,1
5,205,1,learn,145,11,11A,0,A,0,A,1
5,206,1,learn,146,4,4B,0,A,1,B,0
5,207,1,learn,147,14,14B,1,B,1,B,1
5,208,1,learn,148,3,3B,0,A,1,B,0
5,209,1,learn,149,13,13B,0,A,1,B,0
5,210,1,learn,150,11,11A,0,A,0,A,1
5,211,1,learn,151,16,16A,1,B,0,A,0
5,212,1,learn,152,3,3B,0,A,1,B,0
5,213,1,learn,153,6,6A,1,B,0,A,0
5,214,1,learn,154,4,4B,0,A,1,B,0
5,215,1,learn,155,14,14B,1,B,1,B,1
5,216,1,learn,156,1,1A,1,B,0,A,0
5,217,1,learn,157,4,4B,0,A,1,B,0
5,218,1,learn,158,11,11A,1,B,0,A,0
5,219,1,learn,159,1,1A,1,B,0,A,0
5,220,1,learn,160,3,3B,1,B,1,B,1
5,221,1,learn,161,13,13B,0,A,1,B,0
5,222,1,learn,162,16,16A,0,A,0,A,1
5,223,1,learn,163,14,14B,0,A,1,B,0
5,224,1,learn,164,6,6A,0,A,0,A,1
5,225,1,learn,165,1,1A,0,A,0,A,1
5,226,1,learn,166,6,6A,1,B,0,A,0
5,227,1,learn,167,3,3B,1,B,1,B,1
5,228,1,learn,168,14,14B,1,B,1,B,1
5,229,1,learn,169,4,4B,1,B,1,B,1
5,230,1,learn,170,16,16A,0,A,0,A,1
5,231,1,learn,171,13,13B,0,A,1,B,0
5,232,1,learn,172,11,11A,1,B,0,A,0
5,233,1,learn,173,6,6A,0,A,0,A,1
5,234,1,learn,174,16,16A,1,B,0,A,0
5,235,1,learn,175,11,11A,1,B,0,A,0
5,236,1,learn,176,1,1A,1,B,0,A,0
5,237,1,learn,177,4,4B,1,B,1,B,1
5,238,1,learn,178,13,13B,0,A,1,B,0
5,239,1,learn,179,14,14B,1,B,1,B,1
5,240,1,learn,180,3,3B,1,B,1,B,1
5,241,1,learn,181,1,1A,1,B,0,A,0
5,242,1,learn,182,6,6A,0,A,0,A,1
5,243,1,learn,183,16,16A,0,A,0,A,1
5,244,1,learn,184,3,3B,0,A,1,B,0
5,245,1,learn,185,4,4B,1,B,1,B,1
5,246,1,learn,186,14,14B,1,B,1,B,1
5,247,1,learn,187,11,11A,1,B,0,A,0
5,248,1,learn,188,13,13B,0,A,1,B,0
5,249,1,learn,189,13,13B,1,B,1,B,1
5,250,1,learn,190,16,16A,1,B,0,A,0
5,251,1,learn,191,11,11A,1,B,0,A,0
5,252,1,learn,192,3,3B,1,B,1,B,1
5,253,1,learn,193,4,4B,0,A,1,B,0
5,254,1,learn,194,6,6A,1,B,0,A,0
5,255,1,learn,195,1,1A,0,A,0,A,1
5,256,1,learn,196,14,14B,0,A,1,B,0
5,257,2,transfer,197,10,10T,1,B,NA,NA,NA
5,258,2,transfer,197,15,15T,0,A,NA,NA,NA
5,259,2,transfer,197,14,14B,1,B,NA,NA,NA
5,260,2,transfer,197,3,3B,1,B,NA,NA,NA
5,261,2,transfer,197,7,7T,0,A,NA,NA,NA
5,262,2,transfer,197,16,16A,0,A,NA,NA,NA
5,263,2,transfer,197,1,1A,1,B,NA,NA,NA
5,264,2,transfer,197,13,13B,1,B,NA,NA,NA
5,265,2,transfer,197,6,6A,1,B,NA,NA,NA
5,266,2,transfer,197,8,8T,0,A,NA,NA,NA
5,267,2,transfer,197,12,12T,0,A,NA,NA,NA
5,268,2,transfer,197,11,11A,0,A,NA,NA,NA
5,269,2,transfer,197,5,5T,1,B,NA,NA,NA
5,270,2,transfer,197,9,9T,1,B,NA,NA,NA
5,271,2,transfer,197,2,2T,0,A,NA,NA,NA
5,272,2,transfer,197,4,4B,0,A,NA,NA,NA
5,273,1,learn,198,13,13B,1,B,1,B,1
5,274,1,learn,199,6,6A,0,A,0,A,1
5,275,1,learn,200,14,14B,1,B,1,B,1
5,276,1,learn,201,4,4B,1,B,1,B,1
5,277,1,learn,202,3,3B,0,A,1,B,0
5,278,1,learn,203,16,16A,0,A,0,A,1
5,279,1,learn,204,1,1A,0,A,0,A,1
5,280,1,learn,205,11,11A,0,A,0,A,1
5,281,1,learn,206,3,3B,1,B,1,B,1
5,282,1,learn,207,14,14B,1,B,1,B,1
5,283,1,learn,208,6,6A,1,B,0,A,0
5,284,1,learn,209,11,11A,0,A,0,A,1
5,285,1,learn,210,16,16A,0,A,0,A,1
5,286,1,learn,211,4,4B,1,B,1,B,1
5,287,1,learn,212,1,1A,1,B,0,A,0
5,288,1,learn,213,13,13B,1,B,1,B,1
5,289,1,learn,214,16,16A,0,A,0,A,1
5,290,1,learn,215,6,6A,0,A,0,A,1
5,291,1,learn,216,14,14B,1,B,1,B,1
5,292,1,learn,217,3,3B,1,B,1,B,1
5,293,1,learn,218,1,1A,0,A,0,A,1
5,294,1,learn,219,4,4B,0,A,1,B,0
5,295,1,learn,220,11,11A,1,B,0,A,0
5,296,1,learn,221,13,13B,0,A,1,B,0
5,297,1,learn,222,3,3B,0,A,1,B,0
5,298,1,learn,223,6,6A,0,A,0,A,1
5,299,1,learn,224,16,16A,1,B,0,A,0
5,300,1,learn,225,4,4B,0,A,1,B,0
5,301,1,learn,226,14,14B,1,B,1,B,1
5,302,1,learn,227,13,13B,1,B,1,B,1
5,303,1,learn,228,11,11A,0,A,0,A,1
5,304,1,learn,229,1,1A,0,A,0,A,1
5,305,1,learn,230,1,1A,0,A,0,A,1
5,306,1,learn,231,6,6A,1,B,0,A,0
5,307,1,learn,232,13,13B,1,B,1,B,1
5,308,1,learn,233,11,11A,1,B,0,A,0
5,309,1,learn,234,14,14B,1,B,1,B,1
5,310,1,learn,235,16,16A,1,B,0,A,0
5,311,1,learn,236,4,4B,1,B,1,B,1
5,312,1,learn,237,3,3B,0,A,1,B,0
5,313,1,learn,238,14,14B,1,B,1,B,1
5,314,1,learn,239,3,3B,0,A,1,B,0
5,315,1,learn,240,11,11A,0,A,0,A,1
5,316,1,learn,241,1,1A,1,B,0,A,0
5,317,1,learn,242,16,16A,0,A,0,A,1
5,318,1,learn,243,4,4B,1,B,1,B,1
5,319,1,learn,244,13,13B,1,B,1,B,1
5,320,1,learn,245,6,6A,1,B,0,A,0
5,321,1,learn,246,14,14B,0,A,1,B,0
5,322,1,learn,247,13,13B,1,B,1,B,1
5,323,1,learn,248,1,1A,1,B,0,A,0
5,324,1,learn,249,3,3B,0,A,1,B,0
5,325,1,learn,250,11,11A,1,B,0,A,0
5,326,1,learn,251,4,4B,1,B,1,B,1
5,327,1,learn,252,6,6A,1,B,0,A,0
5,328,1,learn,253,16,16A,0,A,0,A,1
5,329,1,learn,254,16,16A,0,A,0,A,1
5,330,1,learn,255,11,11A,1,B,0,A,0
5,331,1,learn,256,6,6A,0,A,0,A,1
5,332,1,learn,257,4,4B,0,A,1,B,0
5,333,1,learn,258,3,3B,1,B,1,B,1
5,334,1,learn,259,14,14B,1,B,1,B,1
5,335,1,learn,260,1,1A,0,A,0,A,1
5,336,1,learn,261,13,13B,1,B,1,B,1
5,337,2,transfer,262,9,9T,0,A,NA,NA,NA
5,338,2,transfer,262,7,7T,0,A,NA,NA,NA
5,339,2,transfer,262,4,4B,1,B,NA,NA,NA
5,340,2,transfer,262,15,15T,0,A,NA,NA,NA
5,341,2,transfer,262,14,14B,1,B,NA,NA,NA
5,342,2,transfer,262,6,6A,1,B,NA,NA,NA
5,343,2,transfer,262,10,10T,0,A,NA,NA,NA
5,344,2,transfer,262,5,5T,1,B,NA,NA,NA
5,345,2,transfer,262,1,1A,0,A,NA,NA,NA
5,346,2,transfer,262,3,3B,0,A,NA,NA,NA
5,347,2,transfer,262,12,12T,1,B,NA,NA,NA
5,348,2,transfer,262,16,16A,0,A,NA,NA,NA
5,349,2,transfer,262,13,13B,1,B,NA,NA,NA
5,350,2,transfer,262,11,11A,1,B,NA,NA,NA
5,351,2,transfer,262,8,8T,1,B,NA,NA,NA
5,352,2,transfer,262,2,2T,0,A,NA,NA,NA
5,353,1,learn,263,3,3B,1,B,1,B,1
5,354,1,learn,264,6,6A,1,B,0,A,0
5,355,1,learn,265,11,11A,0,A,0,A,1
5,356,1,learn,266,14,14B,0,A,1,B,0
5,357,1,learn,267,1,1A,1,B,0,A,0
5,358,1,learn,268,13,13B,1,B,1,B,1
5,359,1,learn,269,16,16A,1,B,0,A,0
5,360,1,learn,270,4,4B,0,A,1,B,0
5,361,1,learn,271,11,11A,1,B,0,A,0
5,362,1,learn,272,6,6A,0,A,0,A,1
5,363,1,learn,273,13,13B,0,A,1,B,0
5,364,1,learn,274,1,1A,1,B,0,A,0
5,365,1,learn,275,14,14B,0,A,1,B,0
5,366,1,learn,276,3,3B,1,B,1,B,1
5,367,1,learn,277,4,4B,1,B,1,B,1
5,368,1,learn,278,16,16A,1,B,0,A,0
5,369,1,learn,279,14,14B,0,A,1,B,0
5,370,1,learn,280,3,3B,1,B,1,B,1
5,371,1,learn,281,16,16A,1,B,0,A,0
5,372,1,learn,282,11,11A,0,A,0,A,1
5,373,1,learn,283,6,6A,0,A,0,A,1
5,374,1,learn,284,13,13B,0,A,1,B,0
5,375,1,learn,285,4,4B,1,B,1,B,1
5,376,1,learn,286,1,1A,1,B,0,A,0
5,377,1,learn,287,11,11A,1,B,0,A,0
5,378,1,learn,288,3,3B,1,B,1,B,1
5,379,1,learn,289,14,14B,0,A,1,B,0
5,380,1,learn,290,1,1A,1,B,0,A,0
5,381,1,learn,291,16,16A,0,A,0,A,1
5,382,1,learn,292,6,6A,0,A,0,A,1
5,383,1,learn,293,13,13B,0,A,1,B,0
5,384,1,learn,294,4,4B,0,A,1,B,0
5,385,1,learn,295,3,3B,0,A,1,B,0
5,386,1,learn,296,11,11A,0,A,0,A,1
5,387,1,learn,297,4,4B,1,B,1,B,1
5,388,1,learn,298,14,14B,1,B,1,B,1
5,389,1,learn,299,13,13B,0,A,1,B,0
5,390,1,learn,300,6,6A,0,A,0,A,1
5,391,1,learn,301,1,1A,0,A,0,A,1
5,392,1,learn,302,16,16A,0,A,0,A,1
5,393,1,learn,303,3,3B,1,B,1,B,1
5,394,1,learn,304,14,14B,1,B,1,B,1
5,395,1,learn,305,11,11A,0,A,0,A,1
5,396,1,learn,306,1,1A,0,A,0,A,1
5,397,1,learn,307,6,6A,1,B,0,A,0
5,398,1,learn,308,4,4B,1,B,1,B,1
5,399,1,learn,309,16,16A,1,B,0,A,0
5,400,1,learn,310,13,13B,0,A,1,B,0
5,401,1,learn,311,1,1A,0,A,0,A,1
5,402,1,learn,312,16,16A,1,B,0,A,0
5,403,1,learn,313,11,11A,1,B,0,A,0
5,404,1,learn,314,14,14B,1,B,1,B,1
5,405,1,learn,315,3,3B,1,B,1,B,1
5,406,1,learn,316,6,6A,1,B,0,A,0
5,407,1,learn,317,13,13B,0,A,1,B,0
5,408,1,learn,318,4,4B,1,B,1,B,1
5,409,1,learn,319,3,3B,1,B,1,B,1
5,410,1,learn,320,13,13B,1,B,1,B,1
5,411,1,learn,321,11,11A,0,A,0,A,1
5,412,1,learn,322,1,1A,0,A,0,A,1
5,413,1,learn,323,14,14B,0,A,1,B,0
5,414,1,learn,324,4,4B,1,B,1,B,1
5,415,1,learn,325,6,6A,0,A,0,A,1
5,416,1,learn,326,16,16A,1,B,0,A,0
5,417,2,transfer,327,15,15T,1,B,NA,NA,NA
5,418,2,transfer,327,14,14B,1,B,NA,NA,NA
5,419,2,transfer,327,11,11A,0,A,NA,NA,NA
5,420,2,transfer,327,12,12T,1,B,NA,NA,NA
5,421,2,transfer,327,2,2T,1,B,NA,NA,NA
5,422,2,transfer,327,16,16A,0,A,NA,NA,NA
5,423,2,transfer,327,9,9T,0,A,NA,NA,NA
5,424,2,transfer,327,6,6A,0,A,NA,NA,NA
5,425,2,transfer,327,1,1A,1,B,NA,NA,NA
5,426,2,transfer,327,3,3B,1,B,NA,NA,NA
5,427,2,transfer,327,7,7T,1,B,NA,NA,NA
5,428,2,transfer,327,4,4B,0,A,NA,NA,NA
5,429,2,transfer,327,8,8T,0,A,NA,NA,NA
5,430,2,transfer,327,5,5T,1,B,NA,NA,NA
5,431,2,transfer,327,10,10T,0,A,NA,NA,NA
5,432,2,transfer,327,13,13B,1,B,NA,NA,NA
7,1,1,learn,1,11,11A,0,A,0,A,1
7,2,1,learn,2,1,1A,1,B,0,A,0
7,3,1,learn,3,13,13B,1,B,1,B,1
7,4,1,learn,4,14,14B,1,B,1,B,1
7,5,1,learn,5,4,4B,1,B,1,B,1
7,6,1,learn,6,6,6A,0,A,0,A,1
7,7,1,learn,7,3,3B,0,A,1,B,0
7,8,1,learn,8,16,16A,1,B,0,A,0
7,9,1,learn,9,6,6A,0,A,0,A,1
7,10,1,learn,10,3,3B,0,A,1,B,0
7,11,1,learn,11,11,11A,0,A,0,A,1
7,12,1,learn,12,13,13B,1,B,1,B,1
7,13,1,learn,13,1,1A,1,B,0,A,0
7,14,1,learn,14,4,4B,1,B,1,B,1
7,15,1,learn,15,14,14B,0,A,1,B,0
7,16,1,learn,16,16,16A,0,A,0,A,1
7,17,1,learn,17,6,6A,1,B,0,A,0
7,18,1,learn,18,14,14B,1,B,1,B,1
7,19,1,learn,19,4,4B,1,B,1,B,1
7,20,1,learn,20,1,1A,0,A,0,A,1
7,21,1,learn,21,13,13B,0,A,1,B,0
7,22,1,learn,22,11,11A,1,B,0,A,0
7,23,1,learn,23,16,16A,1,B,0,A,0
7,24,1,learn,24,3,3B,1,B,1,B,1
7,25,1,learn,25,11,11A,0,A,0,A,1
7,26,1,learn,26,4,4B,0,A,1,B,0
7,27,1,learn,27,13,13B,0,A,1,B,0
7,28,1,learn,28,1,1A,0,A,0,A,1
7,29,1,learn,29,6,6A,0,A,0,A,1
7,30,1,learn,30,3,3B,0,A,1,B,0
7,31,1,learn,31,16,16A,0,A,0,A,1
7,32,1,learn,32,14,14B,1,B,1,B,1
7,33,2,transfer,33,6,6A,1,B,NA,NA,NA
7,34,2,transfer,33,15,15T,1,B,NA,NA,NA
7,35,2,transfer,33,8,8T,0,A,NA,NA,NA
7,36,2,transfer,33,16,16A,1,B,NA,NA,NA
7,37,2,transfer,33,9,9T,0,A,NA,NA,NA
7,38,2,transfer,33,11,11A,1,B,NA,NA,NA
7,39,2,transfer,33,7,7T,0,A,NA,NA,NA
7,40,2,transfer,33,13,13B,1,B,NA,NA,NA
7,41,2,transfer,33,14,14B,0,A,NA,NA,NA
7,42,2,transfer,33,5,5T,0,A,NA,NA,NA
7,43,2,transfer,33,2,2T,0,A,NA,NA,NA
7,44,2,transfer,33,3,3B,1,B,NA,NA,NA
7,45,2,transfer,33,4,4B,1,B,NA,NA,NA
7,46,2,transfer,33,1,1A,0,A,NA,NA,NA
7,47,2,transfer,33,12,12T,1,B,NA,NA,NA
7,48,2,transfer,33,10,10T,1,B,NA,NA,NA
7,49,1,learn,34,14,14B,1,B,1,B,1
7,50,1,learn,35,11,11A,1,B,0,A,0
7,51,1,learn,36,4,4B,1,B,1,B,1
7,52,1,learn,37,16,16A,1,B,0,A,0
7,53,1,learn,38,13,13B,1,B,1,B,1
7,54,1,learn,39,3,3B,0,A,1,B,0
7,55,1,learn,40,1,1A,0,A,0,A,1
7,56,1,learn,41,6,6A,0,A,0,A,1
7,57,1,learn,42,14,14B,0,A,1,B,0
7,58,1,learn,43,1,1A,0,A,0,A,1
7,59,1,learn,44,11,11A,0,A,0,A,1
7,60,1,learn,45,16,16A,0,A,0,A,1
7,61,1,learn,46,6,6A,0,A,0,A,1
7,62,1,learn,47,3,3B,1,B,1,B,1
7,63,1,learn,48,13,13B,1,B,1,B,1
7,64,1,learn,49,4,4B,1,B,1,B,1
7,65,1,learn,50,16,16A,0,A,0,A,1
7,66,1,learn,51,3,3B,1,B,1,B,1
7,67,1,learn,52,11,11A,0,A,0,A,1
7,68,1,learn,53,13,13B,1,B,1,B,1
7,69,1,learn,54,6,6A,0,A,0,A,1
7,70,1,learn,55,1,1A,0,A,0,A,1
7,71,1,learn,56,14,14B,1,B,1,B,1
7,72,1,learn,57,4,4B,1,B,1,B,1
7,73,1,learn,58,13,13B,1,B,1,B,1
7,74,1,learn,59,16,16A,0,A,0,A,1
7,75,1,learn,60,3,3B,1,B,1,B,1
7,76,1,learn,61,11,11A,0,A,0,A,1
7,77,1,learn,62,14,14B,1,B,1,B,1
7,78,1,learn,63,4,4B,1,B,1,B,1
7,79,1,learn,64,6,6A,1,B,0,A,0
7,80,1,learn,65,1,1A,1,B,0,A,0
7,81,2,transfer,66,16,16A,0,A,NA,NA,NA
7,82,2,transfer,66,11,11A,1,B,NA,NA,NA
